customer_id,city,state,signup_date,acquisition_channel
3997,Hyderabad,WB,2023-12-06,Instagram
3998,Delhi,MH,2023-03-08,Google Ads
3999,Kolkata,MH,2023-05-02,Organic
4000,Kolkata,KA,2023-05-30,Facebook Ads
4001,Hyderabad,MH,2023-05-14,Facebook Ads
4002,Pune,MH,2023-06-11,Instagram
4003,Bangalore,KA,2023-07-21,Organic
4004,Pune,TN,2023-12-25,Instagram
4005,Hyderabad,TN,2023-06-17,Organic
4006,Kolkata,KA,2023-06-12,Organic
4007,Ahmedabad,TS,2023-08-20,Instagram
4008,Delhi,GJ,2023-05-20,Organic
4009,Ahmedabad,MH,2023-04-30,Google Ads
4010,Ahmedabad,MH,2023-02-08,Organic
4011,Kolkata,KA,2023-04-14,Organic
4012,Pune,KA,2023-03-11,Instagram
4013,Delhi,TS,2023-10-27,Facebook Ads
4014,Mumbai,WB,2023-02-25,Referral
4015,Chennai,TN,2023-03-21,Organic
4016,Kolkata,DL,2023-02-24,Referral
4017,Hyderabad,WB,2023-03-26,Organic
4018,Mumbai,MH,2023-08-19,Instagram
4019,Chennai,TN,2023-08-27,Instagram
4020,Hyderabad,MH,2023-06-10,Organic
4021,Ahmedabad,MH,2023-07-28,Instagram
4022,Bangalore,WB,2023-03-03,Instagram
4023,Hyderabad,KA,2023-10-02,Organic
4024,Delhi,TS,2023-07-03,Facebook Ads
4025,Delhi,TN,2023-04-17,Organic
4026,Bangalore,TS,2023-08-20,Facebook Ads
4027,Mumbai,MH,2023-06-07,Instagram
4028,Chennai,TN,2023-08-26,Facebook Ads
4029,Hyderabad,GJ,2023-05-16,Instagram
4030,Delhi,GJ,2023-03-03,Facebook Ads
4031,Mumbai,WB,2023-02-16,Facebook Ads
4032,Bangalore,MH,2023-03-22,Organic
4033,Pune,GJ,2023-12-18,Facebook Ads
4034,Kolkata,GJ,2023-06-05,Instagram
4035,Pune,DL,2023-12-27,Organic
4036,Pune,TS,2023-12-23,Facebook Ads
4037,Delhi,TS,2023-11-05,Organic
4038,Ahmedabad,GJ,2023-01-21,Referral
4039,Ahmedabad,DL,2023-04-21,Organic
4040,Bangalore,TS,2023-06-17,Referral
4041,Hyderabad,TS,2023-03-17,Referral
4042,Ahmedabad,TN,2023-02-16,Organic
4043,Pune,TN,2023-12-31,Instagram
4044,Ahmedabad,DL,2023-05-08,Instagram
4045,Pune,MH,2023-07-02,Instagram
4046,Chennai,MH,2023-07-22,Google Ads
4047,Delhi,WB,2023-09-20,Referral
4048,Delhi,GJ,2023-01-26,Organic
4049,Hyderabad,GJ,2023-12-13,Instagram
4050,Ahmedabad,WB,2023-06-03,Instagram
4051,Ahmedabad,GJ,2023-05-14,Organic
4052,Kolkata,GJ,2023-03-31,Referral
4053,Mumbai,MH,2023-01-16,Organic
4054,Chennai,TS,2023-07-27,Google Ads
4055,Delhi,MH,2023-08-20,Google Ads
4056,Chennai,GJ,2023-10-12,Organic
4057,Delhi,DL,2023-10-09,Referral
4058,Chennai,MH,2023-05-08,Instagram
4059,Bangalore,GJ,2023-02-18,Google Ads
4060,Pune,DL,2023-08-25,Google Ads
4061,Delhi,TN,2023-02-22,Referral
4062,Chennai,TS,2023-03-13,Google Ads
4063,Ahmedabad,KA,2023-03-04,Google Ads
4064,Mumbai,GJ,2023-01-07,Referral
4065,Bangalore,DL,2023-02-01,Organic
4066,Bangalore,MH,2023-04-24,Instagram
4067,Mumbai,TS,2023-03-08,Instagram
4068,Chennai,MH,2023-04-12,Google Ads
4069,Ahmedabad,MH,2023-07-25,Instagram
4070,Hyderabad,TN,2023-07-10,Organic
4071,Mumbai,WB,2023-12-18,Google Ads
4072,Chennai,GJ,2023-11-19,Instagram
4073,Mumbai,MH,2023-11-27,Facebook Ads
4074,Mumbai,DL,2023-02-13,Facebook Ads
4075,Delhi,GJ,2023-10-26,Facebook Ads
4076,Chennai,DL,2023-10-28,Facebook Ads
4077,Hyderabad,MH,2023-05-13,Facebook Ads
4078,Pune,DL,2023-02-08,Google Ads
4079,Delhi,MH,2023-01-12,Referral
4080,Mumbai,TS,2023-02-03,Referral
4081,Pune,DL,2023-04-12,Google Ads
4082,Kolkata,TN,2023-11-27,Google Ads
4083,Pune,TS,2023-08-16,Organic
4084,Mumbai,MH,2023-03-07,Referral
4085,Mumbai,GJ,2023-02-17,Facebook Ads
4086,Ahmedabad,KA,2023-06-19,Google Ads
4087,Chennai,GJ,2023-03-04,Facebook Ads
4088,Chennai,DL,2023-01-22,Referral
4089,Delhi,DL,2023-08-25,Instagram
4090,Hyderabad,TN,2023-01-26,Instagram
4091,Delhi,MH,2023-03-28,Google Ads
4092,Bangalore,TN,2023-10-21,Organic
4093,Mumbai,WB,2023-08-10,Facebook Ads
4094,Pune,MH,2023-07-22,Google Ads
4095,Kolkata,MH,2023-09-12,Organic
4096,Mumbai,MH,2023-01-16,Facebook Ads
4097,Mumbai,MH,2023-07-15,Referral
4098,Delhi,TN,2023-12-16,Instagram
4099,Kolkata,MH,2023-08-07,Organic
4100,Kolkata,MH,2023-03-30,Facebook Ads
4101,Kolkata,MH,2023-07-01,Google Ads
4102,Delhi,KA,2023-04-20,Facebook Ads
4103,Mumbai,MH,2023-04-06,Google Ads
4104,Delhi,DL,2023-05-21,Instagram
4105,Chennai,WB,2023-05-24,Instagram
4106,Chennai,TN,2023-08-17,Facebook Ads
4107,Delhi,TS,2023-03-18,Facebook Ads
4108,Kolkata,WB,2023-01-18,Google Ads
4109,Ahmedabad,KA,2023-11-11,Google Ads
4110,Mumbai,TN,2023-11-14,Organic
4111,Delhi,MH,2023-11-12,Organic
4112,Delhi,GJ,2023-05-06,Organic
4113,Delhi,TN,2023-11-28,Facebook Ads
4114,Ahmedabad,DL,2023-06-01,Organic
4115,Ahmedabad,MH,2023-09-13,Facebook Ads
4116,Bangalore,WB,2023-07-30,Instagram
4117,Chennai,WB,2023-10-09,Referral
4118,Pune,MH,2023-09-03,Instagram
4119,Kolkata,MH,2023-02-01,Facebook Ads
4120,Hyderabad,GJ,2023-02-14,Facebook Ads
4121,Ahmedabad,DL,2023-05-24,Referral
4122,Pune,MH,2023-07-16,Google Ads
4123,Ahmedabad,MH,2023-03-12,Google Ads
4124,Kolkata,GJ,2023-08-03,Google Ads
4125,Hyderabad,TN,2023-04-13,Organic
4126,Bangalore,WB,2023-11-26,Google Ads
4127,Delhi,MH,2023-09-27,Organic
4128,Bangalore,KA,2023-05-08,Organic
4129,Ahmedabad,KA,2023-11-19,Google Ads
4130,Bangalore,WB,2023-10-06,Google Ads
4131,Pune,KA,2023-01-10,Referral
4132,Mumbai,GJ,2023-07-15,Referral
4133,Ahmedabad,TN,2024-01-01,Organic
4134,Ahmedabad,DL,2023-07-03,Referral
4135,Pune,TS,2023-09-03,Organic
4136,Chennai,MH,2023-10-06,Facebook Ads
4137,Hyderabad,TS,2023-09-06,Organic
4138,Delhi,DL,2023-06-26,Organic
4139,Pune,DL,2023-10-17,Referral
4140,Hyderabad,GJ,2023-09-15,Facebook Ads
4141,Kolkata,TN,2023-06-14,Instagram
4142,Hyderabad,KA,2023-07-18,Instagram
4143,Kolkata,KA,2023-05-19,Instagram
4144,Pune,GJ,2023-04-03,Facebook Ads
4145,Ahmedabad,DL,2023-01-14,Google Ads
4146,Ahmedabad,TN,2023-06-13,Facebook Ads
4147,Chennai,TN,2023-11-02,Referral
4148,Pune,WB,2023-04-23,Organic
4149,Kolkata,MH,2023-01-16,Organic
4150,Hyderabad,MH,2023-05-24,Referral
4151,Hyderabad,GJ,2023-01-30,Referral
4152,Kolkata,MH,2023-08-30,Organic
4153,Bangalore,GJ,2023-09-29,Google Ads
4154,Chennai,KA,2023-07-03,Google Ads
4155,Mumbai,DL,2023-10-27,Google Ads
4156,Ahmedabad,GJ,2023-04-30,Referral
4157,Delhi,GJ,2023-03-23,Organic
4158,Hyderabad,WB,2023-02-21,Organic
4159,Delhi,TS,2023-05-07,Organic
4160,Mumbai,KA,2023-12-03,Facebook Ads
4161,Pune,MH,2023-05-04,Facebook Ads
4162,Delhi,TN,2023-05-17,Instagram
4163,Mumbai,DL,2023-10-01,Facebook Ads
4164,Ahmedabad,KA,2023-01-29,Google Ads
4165,Kolkata,TS,2023-04-23,Google Ads
4166,Bangalore,GJ,2023-10-22,Google Ads
4167,Ahmedabad,MH,2023-07-18,Google Ads
4168,Hyderabad,GJ,2023-07-01,Instagram
4169,Mumbai,MH,2023-03-30,Google Ads
4170,Delhi,WB,2023-04-01,Referral
4171,Hyderabad,GJ,2023-05-02,Referral
4172,Bangalore,KA,2023-10-31,Referral
4173,Kolkata,TS,2023-06-12,Facebook Ads
4174,Pune,MH,2023-12-24,Organic
4175,Hyderabad,DL,2023-07-03,Instagram
4176,Pune,MH,2023-10-30,Referral
4177,Mumbai,TS,2023-01-15,Referral
4178,Bangalore,TN,2023-12-27,Google Ads
4179,Delhi,TN,2023-12-25,Referral
4180,Bangalore,WB,2023-06-30,Google Ads
4181,Bangalore,KA,2023-10-18,Google Ads
4182,Chennai,TS,2023-10-16,Organic
4183,Bangalore,WB,2023-03-14,Facebook Ads
4184,Bangalore,MH,2023-10-16,Google Ads
4185,Ahmedabad,MH,2023-04-07,Google Ads
4186,Hyderabad,MH,2023-09-10,Organic
4187,Delhi,MH,2023-10-05,Google Ads
4188,Ahmedabad,TN,2023-06-08,Instagram
4189,Ahmedabad,WB,2023-03-31,Facebook Ads
4190,Hyderabad,TN,2023-09-09,Instagram
4191,Hyderabad,DL,2023-01-20,Referral
4192,Mumbai,MH,2023-02-16,Facebook Ads
4193,Hyderabad,MH,2023-01-29,Referral
4194,Chennai,TN,2023-04-30,Google Ads
4195,Chennai,DL,2023-11-05,Organic
4196,Ahmedabad,MH,2023-04-23,Instagram
4197,Pune,WB,2023-01-11,Referral
4198,Mumbai,DL,2023-09-27,Google Ads
4199,Pune,WB,2023-09-02,Instagram
4200,Pune,MH,2023-01-01,Instagram
4201,Ahmedabad,WB,2023-06-19,Referral
4202,Kolkata,MH,2023-11-11,Google Ads
4203,Ahmedabad,DL,2023-04-14,Organic
4204,Delhi,MH,2023-03-08,Referral
4205,Delhi,GJ,2023-06-24,Instagram
4206,Hyderabad,KA,2023-04-01,Instagram
4207,Hyderabad,MH,2023-06-15,Facebook Ads
4208,Kolkata,TN,2023-01-31,Google Ads
4209,Hyderabad,DL,2023-01-12,Facebook Ads
4210,Delhi,GJ,2023-03-17,Organic
4211,Pune,MH,2023-10-28,Referral
4212,Ahmedabad,WB,2023-12-27,Instagram
4213,Bangalore,GJ,2023-03-14,Google Ads
4214,Chennai,TS,2023-02-26,Instagram
4215,Bangalore,GJ,2023-09-27,Facebook Ads
4216,Bangalore,DL,2023-07-06,Facebook Ads
4217,Delhi,GJ,2023-02-07,Referral
4218,Bangalore,GJ,2023-07-11,Google Ads
4219,Ahmedabad,TN,2023-12-27,Google Ads
4220,Kolkata,MH,2023-12-06,Referral
4221,Mumbai,WB,2023-07-22,Facebook Ads
4222,Hyderabad,KA,2023-10-28,Facebook Ads
4223,Mumbai,MH,2023-02-21,Facebook Ads
4224,Pune,KA,2023-06-22,Instagram
4225,Ahmedabad,GJ,2023-06-04,Organic
4226,Ahmedabad,TS,2023-06-15,Facebook Ads
4227,Chennai,DL,2023-03-11,Organic
4228,Ahmedabad,WB,2023-03-22,Organic
4229,Hyderabad,DL,2023-08-12,Google Ads
4230,Ahmedabad,TN,2023-11-24,Referral
4231,Bangalore,DL,2023-09-07,Instagram
4232,Chennai,MH,2023-11-29,Organic
4233,Hyderabad,TS,2023-06-12,Instagram
4234,Kolkata,KA,2023-03-31,Google Ads
4235,Kolkata,GJ,2023-12-29,Facebook Ads
4236,Kolkata,GJ,2023-10-15,Organic
4237,Kolkata,TS,2023-12-22,Referral
4238,Bangalore,WB,2023-11-11,Google Ads
4239,Ahmedabad,DL,2023-07-02,Instagram
4240,Mumbai,WB,2023-04-25,Facebook Ads
4241,Hyderabad,KA,2023-12-07,Instagram
4242,Bangalore,WB,2023-10-29,Referral
4243,Kolkata,TN,2023-03-31,Organic
4244,Pune,TS,2023-07-13,Referral
4245,Ahmedabad,KA,2023-06-07,Instagram
4246,Mumbai,KA,2023-12-19,Instagram
4247,Pune,MH,2023-05-31,Referral
4248,Chennai,KA,2023-03-07,Referral
4249,Pune,MH,2023-04-01,Referral
4250,Chennai,MH,2023-01-01,Facebook Ads
4251,Chennai,GJ,2023-12-26,Instagram
4252,Kolkata,MH,2023-10-21,Google Ads
4253,Chennai,TS,2023-07-20,Facebook Ads
4254,Delhi,WB,2023-10-18,Facebook Ads
4255,Hyderabad,MH,2023-01-17,Facebook Ads
4256,Hyderabad,KA,2023-04-04,Google Ads
4257,Kolkata,TS,2023-11-05,Referral
4258,Delhi,MH,2023-06-12,Instagram
4259,Pune,MH,2023-11-10,Organic
4260,Bangalore,KA,2023-04-24,Organic
4261,Pune,TN,2023-11-24,Instagram
4262,Ahmedabad,TN,2023-10-17,Google Ads
4263,Bangalore,MH,2023-02-23,Organic
4264,Chennai,TN,2023-09-12,Facebook Ads
4265,Mumbai,DL,2023-03-14,Organic
4266,Bangalore,KA,2023-06-19,Instagram
4267,Mumbai,DL,2023-02-09,Facebook Ads
4268,Hyderabad,TS,2023-05-02,Organic
4269,Mumbai,DL,2023-06-27,Instagram
4270,Hyderabad,TS,2023-06-13,Google Ads
4271,Delhi,MH,2023-03-27,Instagram
4272,Delhi,TS,2023-11-22,Google Ads
4273,Kolkata,TS,2023-02-15,Facebook Ads
4274,Kolkata,WB,2023-12-29,Instagram
4275,Chennai,DL,2023-12-10,Referral
4276,Bangalore,WB,2023-11-24,Referral
4277,Chennai,MH,2023-06-21,Referral
4278,Hyderabad,KA,2023-08-17,Referral
4279,Chennai,DL,2023-01-06,Referral
4280,Mumbai,KA,2023-05-16,Google Ads
4281,Hyderabad,KA,2023-04-18,Instagram
4282,Kolkata,TS,2023-05-08,Facebook Ads
4283,Delhi,GJ,2023-12-21,Referral
4284,Kolkata,DL,2023-02-04,Referral
4285,Bangalore,KA,2023-06-29,Facebook Ads
4286,Hyderabad,GJ,2023-05-12,Facebook Ads
4287,Hyderabad,TN,2023-02-25,Referral
4288,Mumbai,KA,2023-01-01,Google Ads
4289,Bangalore,TN,2023-01-25,Facebook Ads
4290,Delhi,DL,2023-07-17,Instagram
4291,Pune,MH,2023-08-13,Instagram
4292,Hyderabad,WB,2023-08-03,Google Ads
4293,Hyderabad,DL,2023-03-27,Organic
4294,Mumbai,WB,2023-07-31,Google Ads
4295,Chennai,WB,2023-09-10,Referral
4296,Ahmedabad,DL,2023-07-13,Organic
4297,Delhi,KA,2023-06-29,Referral
4298,Kolkata,MH,2023-10-07,Instagram
4299,Bangalore,KA,2023-07-12,Facebook Ads
4300,Hyderabad,KA,2023-02-21,Referral
4301,Hyderabad,MH,2023-09-03,Instagram
4302,Kolkata,TS,2023-10-23,Google Ads
4303,Delhi,TS,2023-11-30,Referral
4304,Ahmedabad,KA,2023-12-18,Instagram
4305,Chennai,TN,2023-04-26,Facebook Ads
4306,Hyderabad,MH,2023-03-25,Referral
4307,Ahmedabad,WB,2023-08-20,Instagram
4308,Delhi,GJ,2023-02-07,Referral
4309,Kolkata,TS,2023-01-18,Facebook Ads
4310,Mumbai,KA,2023-05-31,Referral
4311,Chennai,MH,2023-01-11,Referral
4312,Bangalore,MH,2023-06-13,Instagram
4313,Hyderabad,TN,2023-05-14,Organic
4314,Delhi,DL,2023-02-23,Referral
4315,Mumbai,KA,2023-02-07,Organic
4316,Bangalore,MH,2023-06-25,Google Ads
4317,Pune,KA,2023-03-29,Referral
4318,Delhi,GJ,2023-07-12,Organic
4319,Delhi,WB,2023-03-24,Google Ads
4320,Bangalore,TN,2023-02-08,Instagram
4321,Mumbai,TS,2023-10-08,Referral
4322,Pune,TS,2023-02-17,Instagram
4323,Ahmedabad,TS,2023-06-23,Google Ads
4324,Ahmedabad,GJ,2023-11-01,Instagram
4325,Kolkata,DL,2023-11-11,Instagram
4326,Mumbai,MH,2023-09-05,Facebook Ads
4327,Chennai,TN,2023-12-27,Google Ads
4328,Hyderabad,TN,2023-01-16,Instagram
4329,Bangalore,TS,2023-08-09,Organic
4330,Kolkata,TS,2023-12-01,Google Ads
4331,Pune,WB,2023-03-26,Facebook Ads
4332,Bangalore,GJ,2023-11-07,Referral
4333,Bangalore,MH,2023-08-11,Instagram
4334,Mumbai,MH,2023-03-22,Organic
4335,Hyderabad,KA,2023-01-28,Facebook Ads
4336,Chennai,KA,2023-02-21,Google Ads
4337,Ahmedabad,TN,2023-06-19,Instagram
4338,Delhi,TN,2023-04-16,Facebook Ads
4339,Delhi,DL,2023-04-08,Facebook Ads
4340,Bangalore,DL,2023-07-29,Organic
4341,Ahmedabad,MH,2023-12-23,Referral
4342,Ahmedabad,GJ,2023-10-11,Referral
4343,Hyderabad,KA,2023-10-04,Referral
4344,Pune,MH,2023-05-16,Google Ads
4345,Pune,GJ,2023-12-05,Facebook Ads
4346,Kolkata,MH,2023-05-25,Google Ads
4347,Mumbai,KA,2023-06-02,Facebook Ads
4348,Hyderabad,MH,2023-05-02,Organic
4349,Hyderabad,DL,2023-02-19,Organic
4350,Mumbai,WB,2023-01-26,Google Ads
4351,Ahmedabad,WB,2023-07-21,Google Ads
4352,Pune,WB,2023-10-20,Organic
4353,Pune,KA,2023-10-09,Instagram
4354,Ahmedabad,TS,2023-09-09,Referral
4355,Pune,TS,2023-03-20,Referral
4356,Bangalore,TS,2023-01-28,Organic
4357,Hyderabad,TN,2023-07-04,Referral
4358,Delhi,DL,2023-01-02,Instagram
4359,Mumbai,DL,2023-08-07,Instagram
4360,Pune,MH,2023-02-14,Facebook Ads
4361,Kolkata,MH,2023-05-31,Google Ads
4362,Pune,TN,2023-12-05,Referral
4363,Pune,MH,2023-11-17,Instagram
4364,Chennai,GJ,2023-11-04,Google Ads
4365,Bangalore,MH,2023-09-03,Google Ads
4366,Mumbai,WB,2023-04-13,Facebook Ads
4367,Chennai,TS,2023-02-19,Google Ads
4368,Chennai,WB,2023-01-14,Google Ads
4369,Kolkata,TS,2023-04-16,Organic
4370,Hyderabad,WB,2023-03-29,Facebook Ads
4371,Kolkata,MH,2023-11-23,Facebook Ads
4372,Hyderabad,GJ,2023-05-30,Referral
4373,Hyderabad,WB,2023-02-11,Google Ads
4374,Mumbai,WB,2023-08-31,Referral
4375,Pune,KA,2023-03-01,Instagram
4376,Mumbai,GJ,2023-06-07,Google Ads
4377,Bangalore,WB,2023-07-23,Instagram
4378,Hyderabad,KA,2023-08-30,Organic
4379,Chennai,DL,2023-09-08,Google Ads
4380,Pune,GJ,2023-12-05,Referral
4381,Delhi,TN,2023-05-16,Referral
4382,Bangalore,GJ,2023-02-16,Google Ads
4383,Mumbai,GJ,2023-11-25,Referral
4384,Kolkata,WB,2023-10-06,Google Ads
4385,Bangalore,DL,2023-07-18,Facebook Ads
4386,Bangalore,GJ,2023-04-05,Referral
4387,Pune,MH,2023-07-09,Google Ads
4388,Bangalore,MH,2023-07-15,Google Ads
4389,Bangalore,KA,2023-07-09,Referral
4390,Delhi,WB,2023-04-06,Facebook Ads
4391,Ahmedabad,WB,2023-08-17,Referral
4392,Kolkata,GJ,2023-01-23,Google Ads
4393,Kolkata,MH,2023-05-15,Facebook Ads
4394,Kolkata,DL,2023-08-14,Instagram
4395,Hyderabad,TS,2023-08-27,Organic
4396,Chennai,TS,2023-05-15,Referral
4397,Ahmedabad,MH,2023-04-26,Google Ads
4398,Kolkata,KA,2023-05-18,Facebook Ads
4399,Bangalore,TS,2023-10-16,Facebook Ads
4400,Bangalore,GJ,2023-02-01,Instagram
4401,Kolkata,TS,2023-03-19,Referral
4402,Pune,MH,2023-12-23,Facebook Ads
4403,Kolkata,MH,2023-12-08,Instagram
4404,Bangalore,TN,2023-02-19,Google Ads
4405,Hyderabad,DL,2023-02-13,Instagram
4406,Mumbai,KA,2023-12-09,Referral
4407,Mumbai,WB,2023-06-26,Instagram
4408,Ahmedabad,DL,2023-10-05,Facebook Ads
4409,Ahmedabad,KA,2023-07-31,Facebook Ads
4410,Kolkata,TS,2023-10-29,Organic
4411,Delhi,TN,2023-04-27,Instagram
4412,Kolkata,DL,2023-10-11,Google Ads
4413,Pune,TS,2023-02-01,Referral
4414,Kolkata,KA,2023-07-18,Organic
4415,Ahmedabad,DL,2023-09-25,Instagram
4416,Mumbai,WB,2023-08-03,Google Ads
4417,Bangalore,DL,2023-10-02,Organic
4418,Kolkata,TS,2023-12-18,Facebook Ads
4419,Bangalore,GJ,2023-09-01,Referral
4420,Bangalore,GJ,2023-10-21,Instagram
4421,Delhi,DL,2023-05-01,Google Ads
4422,Bangalore,WB,2023-09-01,Facebook Ads
4423,Mumbai,TN,2023-06-03,Organic
4424,Hyderabad,TN,2023-02-10,Referral
4425,Hyderabad,GJ,2023-07-22,Organic
4426,Chennai,TS,2024-01-01,Organic
4427,Pune,KA,2023-01-18,Google Ads
4428,Kolkata,TS,2023-09-15,Facebook Ads
4429,Pune,TN,2023-10-20,Instagram
4430,Mumbai,MH,2023-09-22,Google Ads
4431,Bangalore,MH,2023-10-20,Referral
4432,Hyderabad,DL,2023-12-13,Organic
4433,Pune,WB,2023-11-14,Referral
4434,Mumbai,GJ,2023-03-17,Google Ads
4435,Hyderabad,MH,2023-03-03,Google Ads
4436,Bangalore,MH,2023-08-18,Instagram
4437,Pune,MH,2023-03-30,Organic
4438,Hyderabad,DL,2023-03-27,Google Ads
4439,Kolkata,MH,2023-04-19,Referral
4440,Ahmedabad,TN,2023-04-09,Instagram
4441,Kolkata,DL,2023-03-06,Referral
4442,Chennai,MH,2023-01-22,Organic
4443,Chennai,MH,2023-08-05,Instagram
4444,Hyderabad,GJ,2023-02-10,Instagram
4445,Ahmedabad,TS,2023-12-16,Instagram
4446,Mumbai,MH,2023-08-11,Facebook Ads
4447,Kolkata,WB,2023-04-14,Instagram
4448,Mumbai,MH,2023-11-18,Referral
4449,Ahmedabad,TS,2023-03-17,Referral
4450,Mumbai,MH,2023-11-01,Organic
4451,Ahmedabad,WB,2023-05-13,Google Ads
4452,Hyderabad,TN,2023-06-13,Google Ads
4453,Mumbai,DL,2023-02-04,Facebook Ads
4454,Kolkata,WB,2023-02-14,Instagram
4455,Bangalore,TS,2023-07-18,Facebook Ads
4456,Chennai,DL,2023-10-12,Organic
4457,Bangalore,DL,2023-07-23,Organic
4458,Mumbai,TS,2023-10-10,Google Ads
4459,Bangalore,GJ,2023-06-16,Organic
4460,Kolkata,MH,2023-05-22,Instagram
4461,Kolkata,MH,2023-09-24,Referral
4462,Mumbai,WB,2023-08-23,Organic
4463,Hyderabad,TS,2023-01-07,Facebook Ads
4464,Bangalore,TN,2023-12-25,Instagram
4465,Hyderabad,KA,2023-11-16,Organic
4466,Hyderabad,TS,2023-10-28,Organic
4467,Ahmedabad,MH,2023-09-25,Instagram
4468,Delhi,MH,2023-08-03,Organic
4469,Mumbai,DL,2023-02-27,Referral
4470,Chennai,DL,2023-08-01,Google Ads
4471,Kolkata,TS,2023-03-18,Instagram
4472,Kolkata,KA,2023-03-17,Facebook Ads
4473,Mumbai,GJ,2023-10-18,Organic
4474,Ahmedabad,TS,2023-10-29,Google Ads
4475,Pune,KA,2023-10-26,Facebook Ads
4476,Pune,GJ,2023-02-21,Facebook Ads
4477,Pune,KA,2023-02-24,Referral
4478,Ahmedabad,MH,2023-10-16,Google Ads
4479,Chennai,MH,2023-02-21,Instagram
4480,Kolkata,MH,2023-05-27,Google Ads
4481,Mumbai,TN,2023-10-02,Google Ads
4482,Ahmedabad,MH,2023-06-26,Facebook Ads
4483,Kolkata,WB,2023-07-30,Referral
4484,Hyderabad,DL,2023-05-16,Referral
4485,Bangalore,DL,2023-07-16,Google Ads
4486,Bangalore,KA,2023-12-02,Google Ads
4487,Ahmedabad,DL,2023-09-06,Organic
4488,Kolkata,MH,2023-10-20,Facebook Ads
4489,Delhi,GJ,2023-11-08,Instagram
4490,Chennai,KA,2023-08-31,Instagram
4491,Pune,DL,2023-01-20,Referral
4492,Chennai,MH,2023-03-30,Facebook Ads
4493,Chennai,GJ,2023-05-22,Referral
4494,Ahmedabad,TN,2023-07-26,Instagram
4495,Hyderabad,DL,2023-03-15,Google Ads
4496,Chennai,MH,2023-11-13,Facebook Ads
4497,Bangalore,TS,2023-11-08,Facebook Ads
4498,Hyderabad,WB,2023-12-15,Organic
4499,Mumbai,TS,2023-12-22,Google Ads
4500,Chennai,MH,2023-07-25,Google Ads
4501,Chennai,KA,2023-01-20,Referral
4502,Mumbai,MH,2023-07-22,Facebook Ads
4503,Chennai,MH,2023-06-19,Referral
4504,Mumbai,MH,2023-12-20,Google Ads
4505,Hyderabad,GJ,2023-05-02,Organic
4506,Bangalore,KA,2023-01-26,Facebook Ads
4507,Mumbai,GJ,2023-09-01,Google Ads
4508,Delhi,DL,2023-05-18,Organic
4509,Ahmedabad,MH,2023-07-10,Instagram
4510,Ahmedabad,TS,2023-01-11,Google Ads
4511,Mumbai,KA,2023-06-22,Instagram
4512,Ahmedabad,KA,2023-06-05,Referral
4513,Chennai,MH,2023-06-09,Instagram
4514,Pune,TS,2023-05-24,Google Ads
4515,Pune,TN,2023-09-09,Instagram
4516,Ahmedabad,KA,2023-12-23,Facebook Ads
4517,Hyderabad,MH,2023-12-17,Google Ads
4518,Kolkata,WB,2023-02-20,Organic
4519,Hyderabad,MH,2023-04-27,Instagram
4520,Kolkata,GJ,2023-03-10,Facebook Ads
4521,Pune,DL,2023-06-03,Referral
4522,Pune,KA,2023-08-15,Referral
4523,Mumbai,WB,2023-06-14,Instagram
4524,Bangalore,WB,2023-05-18,Referral
4525,Delhi,KA,2023-08-02,Organic
4526,Hyderabad,TN,2023-11-06,Google Ads
4527,Chennai,MH,2023-11-27,Facebook Ads
4528,Kolkata,DL,2023-02-15,Instagram
4529,Ahmedabad,KA,2023-04-07,Referral
4530,Chennai,GJ,2023-08-15,Google Ads
4531,Bangalore,DL,2023-04-19,Organic
4532,Kolkata,TS,2023-07-28,Referral
4533,Hyderabad,WB,2023-09-06,Referral
4534,Mumbai,WB,2023-09-22,Facebook Ads
4535,Chennai,KA,2023-07-11,Organic
4536,Bangalore,KA,2023-01-29,Organic
4537,Hyderabad,GJ,2023-09-21,Instagram
4538,Pune,TS,2023-03-23,Facebook Ads
4539,Pune,TN,2023-02-03,Instagram
4540,Hyderabad,KA,2023-06-09,Facebook Ads
4541,Hyderabad,WB,2023-12-30,Organic
4542,Hyderabad,DL,2023-09-17,Facebook Ads
4543,Kolkata,MH,2023-07-26,Facebook Ads
4544,Hyderabad,MH,2023-03-11,Facebook Ads
4545,Chennai,DL,2023-09-26,Google Ads
4546,Bangalore,TN,2023-10-19,Google Ads
4547,Kolkata,MH,2023-01-15,Organic
4548,Hyderabad,DL,2023-03-30,Facebook Ads
4549,Delhi,DL,2023-04-09,Organic
4550,Ahmedabad,TS,2023-04-13,Google Ads
4551,Delhi,MH,2023-01-30,Facebook Ads
4552,Bangalore,GJ,2023-05-08,Instagram
4553,Pune,TN,2023-01-17,Google Ads
4554,Mumbai,WB,2023-08-22,Google Ads
4555,Mumbai,TS,2023-01-26,Google Ads
4556,Ahmedabad,MH,2023-07-04,Facebook Ads
4557,Pune,MH,2023-12-27,Referral
4558,Kolkata,WB,2023-04-12,Instagram
4559,Kolkata,TS,2023-05-21,Instagram
4560,Kolkata,MH,2023-07-08,Organic
4561,Mumbai,GJ,2023-08-26,Facebook Ads
4562,Delhi,TN,2023-09-16,Google Ads
4563,Mumbai,KA,2023-07-23,Referral
4564,Chennai,GJ,2023-11-22,Facebook Ads
4565,Hyderabad,KA,2023-03-05,Facebook Ads
4566,Kolkata,MH,2023-12-15,Referral
