order_id,order_date,customer_id,product_id,quantity,selling_price,discount_amount,payment_type,shipping_cost,delivery_date
23816,2024-01-08,6959,457,2,1081.24,54.06,Prepaid,107,2024-01-13
23817,2024-02-16,6387,600,2,278.82,0.0,COD,187,2024-02-20
23818,2024-05-30,3163,850,2,5356.51,535.65,COD,191,2024-06-04
23819,2024-03-03,6816,540,3,7217.27,0.0,Prepaid,52,2024-03-08
23820,2024-06-10,4984,27,1,4407.79,0.0,COD,116,2024-06-17
23821,2024-08-27,6297,99,3,5806.96,1161.39,Prepaid,73,2024-08-30
23822,2024-01-07,335,337,1,4423.4,221.17,COD,179,2024-01-10
23823,2024-01-14,577,292,3,4234.94,0.0,COD,187,2024-01-20
23824,2024-10-23,5502,516,2,2124.94,0.0,COD,116,2024-10-29
23825,2024-01-29,7915,924,2,4373.88,218.69,COD,82,2024-02-01
23826,2024-01-18,3693,112,1,512.19,51.22,COD,108,2024-01-24
23827,2024-04-17,4253,462,3,2296.32,459.26,COD,121,2024-04-24
23828,2024-09-16,7686,929,1,4651.55,232.58,COD,170,2024-09-20
23829,2024-06-12,2111,902,2,645.84,129.17,Prepaid,141,2024-06-15
23830,2024-07-19,3613,167,1,5213.61,1042.72,UPI,139,2024-07-24
23831,2024-12-29,1899,616,2,727.96,0.0,COD,123,2025-01-05
23832,2024-11-18,2532,857,2,4269.33,426.93,Prepaid,102,2024-11-25
23833,2024-09-11,2319,771,1,4381.81,876.36,COD,192,2024-09-17
23834,2024-05-04,6919,170,2,1661.67,0.0,COD,41,2024-05-08
23835,2024-07-24,6171,609,1,2857.07,142.85,UPI,107,2024-07-29
23836,2024-10-20,1901,55,1,6297.28,629.73,Prepaid,124,2024-10-27
23837,2024-10-20,5212,326,1,2468.17,0.0,COD,163,2024-10-24
23838,2024-01-17,4543,84,2,1033.77,103.38,Prepaid,137,2024-01-19
23839,2024-11-05,2264,575,1,1246.44,62.32,Prepaid,67,2024-11-11
23840,2024-02-23,1726,460,3,2925.52,292.55,Prepaid,140,2024-02-28
23841,2024-02-24,4706,917,3,6943.62,694.36,Prepaid,162,2024-02-29
23842,2024-09-28,2605,409,2,6696.84,0.0,Prepaid,166,2024-09-30
23843,2024-10-21,3097,797,3,855.89,0.0,Prepaid,83,2024-10-26
23844,2024-09-11,555,511,1,1858.16,185.82,Prepaid,121,2024-09-15
23845,2024-09-25,1795,140,3,1126.25,112.62,UPI,42,2024-09-29
23846,2024-03-14,895,28,1,2151.58,0.0,Prepaid,131,2024-03-18
23847,2024-04-12,7857,337,3,4380.93,438.09,UPI,157,2024-04-19
23848,2024-01-07,2869,65,2,998.96,49.95,COD,142,2024-01-10
23849,2024-05-30,1031,717,3,6956.2,347.81,Prepaid,157,2024-06-06
23850,2024-12-04,4437,204,2,2318.82,115.94,COD,126,2024-12-11
23851,2024-11-22,2074,264,1,8824.91,1764.98,Prepaid,79,2024-11-28
23852,2024-12-01,6496,671,2,1666.3,83.32,Prepaid,194,2024-12-04
23853,2024-12-29,1435,682,3,6788.03,339.4,Prepaid,120,2025-01-05
23854,2024-07-02,5164,339,2,8037.13,803.71,COD,97,2024-07-09
23855,2024-02-04,849,723,2,3902.01,390.2,Prepaid,154,2024-02-06
23856,2024-02-14,7918,656,3,2192.55,109.63,UPI,116,2024-02-20
23857,2024-10-25,5376,168,2,4356.61,0.0,Prepaid,84,2024-11-01
23858,2024-01-22,1609,686,2,2701.22,540.24,Prepaid,117,2024-01-28
23859,2024-06-29,4925,178,1,699.87,0.0,Prepaid,156,2024-07-03
23860,2024-06-02,7044,705,3,4303.35,430.33,Prepaid,57,2024-06-05
23861,2024-01-08,4734,209,2,5751.04,287.55,UPI,146,2024-01-11
23862,2024-05-30,1361,667,2,2509.63,250.96,Prepaid,126,2024-06-01
23863,2024-12-04,4731,932,2,3981.22,0.0,COD,83,2024-12-09
23864,2024-05-24,517,872,3,6397.8,319.89,COD,117,2024-05-27
23865,2024-04-02,2569,117,3,8777.76,438.89,COD,80,2024-04-09
23866,2024-10-16,3674,17,2,8105.29,405.26,Prepaid,124,2024-10-21
23867,2024-11-14,5119,505,2,757.15,75.71,UPI,118,2024-11-17
23868,2024-10-28,298,396,1,1851.19,92.56,COD,149,2024-11-01
23869,2024-12-15,1870,185,2,2479.06,123.95,COD,139,2024-12-19
23870,2024-03-12,2023,35,3,3403.69,0.0,COD,136,2024-03-16
23871,2024-10-12,4443,117,3,5906.65,1181.33,Prepaid,108,2024-10-16
23872,2024-12-29,3668,597,2,6357.17,0.0,COD,190,2025-01-03
23873,2024-12-13,3431,338,1,357.95,71.59,COD,185,2024-12-15
23874,2024-08-27,3189,717,2,7560.97,1512.19,Prepaid,197,2024-09-03
23875,2024-08-08,298,195,2,5390.29,0.0,Prepaid,134,2024-08-10
23876,2024-11-19,3173,86,3,7994.95,799.5,COD,135,2024-11-22
23877,2024-03-25,6894,641,1,3006.56,150.33,UPI,105,2024-03-29
23878,2024-09-25,4729,208,1,8048.06,0.0,COD,140,2024-10-01
23879,2024-06-12,7343,419,2,4165.39,0.0,UPI,64,2024-06-19
23880,2024-02-06,7326,935,3,6224.64,0.0,COD,66,2024-02-10
23881,2024-04-13,6399,782,1,3114.18,622.84,Prepaid,57,2024-04-18
23882,2024-06-07,137,131,2,6574.69,328.73,Prepaid,97,2024-06-14
23883,2024-11-27,1741,483,2,6642.29,1328.46,UPI,43,2024-12-04
23884,2024-10-15,5013,944,1,6720.35,0.0,Prepaid,162,2024-10-22
23885,2024-08-28,4507,169,2,5211.15,0.0,Prepaid,110,2024-09-04
23886,2024-04-21,4373,859,2,482.83,96.57,COD,119,2024-04-25
23887,2024-08-24,2350,363,2,6023.16,0.0,Prepaid,78,2024-08-31
23888,2024-05-28,5482,853,1,7986.0,798.6,Prepaid,83,2024-06-02
23889,2024-12-24,5346,793,3,4123.99,0.0,Prepaid,189,2024-12-28
23890,2024-04-09,175,253,1,2185.33,0.0,COD,153,2024-04-13
23891,2024-09-27,819,909,3,3165.71,0.0,COD,192,2024-10-04
23892,2024-09-18,1611,776,1,4465.39,0.0,COD,72,2024-09-20
23893,2024-07-27,1957,942,2,1169.42,0.0,COD,189,2024-07-30
23894,2024-03-23,5658,887,1,4063.87,812.77,UPI,89,2024-03-29
23895,2024-10-18,5444,363,2,5280.36,264.02,Prepaid,63,2024-10-20
23896,2024-04-14,5191,132,1,3231.71,323.17,COD,110,2024-04-18
23897,2024-11-15,7149,706,3,1368.28,0.0,Prepaid,98,2024-11-19
23898,2024-12-16,6709,314,1,5517.52,551.75,COD,69,2024-12-20
23899,2024-08-17,5781,741,2,2204.93,0.0,Prepaid,132,2024-08-20
23900,2024-01-05,1478,63,3,4747.86,0.0,COD,62,2024-01-08
23901,2024-07-16,6162,812,1,1162.62,0.0,COD,48,2024-07-22
23902,2024-07-14,1986,433,2,7717.3,1543.46,COD,159,2024-07-21
23903,2024-09-18,1367,575,2,964.09,48.2,Prepaid,115,2024-09-21
23904,2024-01-03,3866,194,1,3484.05,174.2,COD,163,2024-01-08
23905,2024-03-03,2853,762,2,4089.64,817.93,Prepaid,150,2024-03-08
23906,2024-06-07,4582,75,3,3577.84,357.78,COD,123,2024-06-13
23907,2024-02-10,4514,970,1,651.19,65.12,Prepaid,120,2024-02-15
23908,2024-06-15,961,122,1,5922.89,296.14,Prepaid,155,2024-06-18
23909,2024-04-23,1829,72,2,2686.0,0.0,UPI,113,2024-04-25
23910,2024-02-23,637,884,3,6449.33,644.93,UPI,129,2024-03-01
23911,2024-08-28,4173,660,1,7912.59,395.63,UPI,75,2024-09-03
23912,2024-07-31,463,204,1,1634.44,81.72,COD,120,2024-08-02
23913,2024-06-23,3586,656,1,1743.82,0.0,COD,119,2024-06-30
23914,2024-08-17,3326,320,1,7857.9,392.89,COD,127,2024-08-20
23915,2024-08-19,4042,389,2,3806.13,761.23,COD,71,2024-08-26
23916,2024-02-06,4858,323,3,6319.24,631.92,COD,152,2024-02-10
23917,2024-03-10,5770,395,3,2333.39,233.34,UPI,52,2024-03-14
23918,2024-12-06,4577,103,1,6655.91,1331.18,Prepaid,123,2024-12-11
23919,2024-10-09,4971,925,3,2641.45,0.0,COD,152,2024-10-11
23920,2024-03-10,6253,402,1,2825.03,141.25,Prepaid,91,2024-03-13
23921,2024-01-18,7165,16,3,647.06,0.0,COD,58,2024-01-24
23922,2024-04-26,484,345,1,676.74,67.67,Prepaid,189,2024-05-03
23923,2024-03-20,4348,246,2,8488.25,1697.65,COD,90,2024-03-22
23924,2024-08-15,2619,541,1,607.45,60.75,Prepaid,120,2024-08-21
23925,2024-08-12,2211,919,1,2513.94,125.7,COD,99,2024-08-17
23926,2024-01-18,2929,721,1,2175.9,108.79,UPI,198,2024-01-24
23927,2024-09-14,5114,553,2,7798.68,0.0,Prepaid,41,2024-09-18
23928,2024-04-05,1952,463,1,1073.02,107.3,COD,163,2024-04-07
23929,2024-12-13,6849,355,1,4966.01,248.3,Prepaid,168,2024-12-20
23930,2024-01-07,1714,30,1,1653.1,165.31,Prepaid,59,2024-01-09
23931,2024-08-01,107,813,1,5032.42,251.62,COD,151,2024-08-07
23932,2024-07-12,3588,627,3,3689.84,737.97,Prepaid,141,2024-07-14
23933,2024-09-07,4341,535,3,3485.95,0.0,COD,81,2024-09-10
23934,2024-09-03,908,367,1,4807.3,961.46,COD,189,2024-09-05
23935,2024-10-31,7143,177,1,7458.57,1491.71,UPI,193,2024-11-02
23936,2024-11-25,1391,89,2,3152.87,630.57,COD,144,2024-11-28
23937,2024-05-16,6223,644,1,1021.44,51.07,UPI,44,2024-05-18
23938,2024-11-01,3868,939,1,1779.61,355.92,COD,45,2024-11-08
23939,2024-12-05,7609,805,2,4859.1,242.96,COD,152,2024-12-07
23940,2024-03-30,3097,715,3,8258.59,412.93,Prepaid,195,2024-04-02
23941,2024-06-14,2799,80,1,5125.01,256.25,COD,59,2024-06-16
23942,2024-08-26,526,606,1,5046.86,504.69,UPI,74,2024-08-31
23943,2024-04-06,7565,547,3,6329.47,632.95,Prepaid,129,2024-04-13
23944,2024-07-26,2309,208,3,6076.85,0.0,Prepaid,107,2024-07-28
23945,2024-10-22,6894,617,1,4246.26,849.25,COD,134,2024-10-29
23946,2024-07-31,3905,396,1,1672.45,83.62,UPI,174,2024-08-03
23947,2024-05-12,5719,183,3,1278.92,0.0,UPI,114,2024-05-19
23948,2024-07-05,777,761,2,1945.06,97.25,Prepaid,105,2024-07-12
23949,2024-12-21,6104,204,3,2225.69,222.57,Prepaid,98,2024-12-25
23950,2024-06-07,2592,394,1,1547.08,0.0,COD,145,2024-06-09
23951,2024-04-27,3708,477,2,3666.22,733.24,Prepaid,135,2024-04-30
23952,2024-07-01,6272,346,3,1417.55,0.0,COD,58,2024-07-08
23953,2024-03-31,2912,804,1,3121.42,0.0,Prepaid,185,2024-04-02
23954,2024-08-15,5892,669,3,2611.22,261.12,UPI,67,2024-08-18
23955,2024-06-02,7968,206,3,2893.11,0.0,Prepaid,73,2024-06-04
23956,2024-06-01,5554,913,3,5631.81,563.18,Prepaid,40,2024-06-03
23957,2024-09-22,4357,714,3,2406.38,120.32,COD,71,2024-09-27
23958,2024-03-15,7013,603,1,1325.14,66.26,UPI,162,2024-03-21
23959,2024-06-14,1143,500,3,484.85,24.24,Prepaid,79,2024-06-20
23960,2024-08-02,5364,642,1,5636.25,563.62,COD,198,2024-08-06
23961,2024-11-05,4698,656,1,1583.35,79.17,COD,164,2024-11-10
23962,2024-01-25,5794,916,1,1305.17,261.03,Prepaid,168,2024-01-29
23963,2024-02-27,6688,820,2,2907.69,145.38,UPI,81,2024-03-04
23964,2024-09-23,2993,602,3,4358.47,435.85,COD,176,2024-09-27
23965,2024-02-23,6242,992,3,1634.11,0.0,COD,47,2024-02-25
23966,2024-02-22,6709,582,2,5828.75,582.88,UPI,155,2024-02-24
23967,2024-02-27,2578,215,2,1574.58,157.46,UPI,153,2024-02-29
23968,2024-08-09,3903,17,2,6667.6,1333.52,UPI,193,2024-08-11
23969,2024-05-07,6450,233,1,1576.53,0.0,Prepaid,195,2024-05-12
23970,2024-04-28,4452,261,1,819.89,40.99,COD,154,2024-05-01
23971,2024-06-25,611,4,3,3718.46,743.69,COD,53,2024-06-27
23972,2024-06-12,3768,909,2,2915.0,0.0,COD,163,2024-06-15
23973,2024-08-07,2350,302,1,2642.72,264.27,UPI,182,2024-08-13
23974,2024-08-03,4051,410,1,4895.14,979.03,Prepaid,148,2024-08-10
23975,2024-01-19,5317,38,3,6022.29,301.11,Prepaid,181,2024-01-25
23976,2024-07-07,494,238,2,1610.75,161.07,Prepaid,124,2024-07-12
23977,2024-12-04,3390,65,1,935.3,0.0,COD,141,2024-12-11
23978,2024-09-29,76,203,1,2764.23,138.21,UPI,76,2024-10-03
23979,2024-11-07,4462,982,2,2313.99,462.8,Prepaid,87,2024-11-14
23980,2024-04-13,4129,150,3,8433.94,843.39,Prepaid,64,2024-04-17
23981,2024-04-17,555,368,1,4517.21,0.0,Prepaid,170,2024-04-21
23982,2024-10-25,1830,124,2,5216.85,0.0,Prepaid,192,2024-10-31
23983,2024-05-12,3555,367,1,6247.88,1249.58,UPI,74,2024-05-18
23984,2024-06-14,5756,77,3,4775.44,477.54,Prepaid,195,2024-06-16
23985,2024-01-31,1454,644,2,1162.3,0.0,Prepaid,88,2024-02-06
23986,2024-09-05,2622,268,1,3427.12,171.36,COD,141,2024-09-08
23987,2024-09-17,7808,501,3,4443.94,444.39,Prepaid,163,2024-09-24
23988,2024-08-07,423,369,2,2177.21,217.72,Prepaid,101,2024-08-13
23989,2024-05-07,7551,384,3,3433.05,171.65,UPI,132,2024-05-11
23990,2024-11-16,2452,47,2,1601.36,320.27,UPI,170,2024-11-19
23991,2024-06-25,3087,718,2,4705.53,0.0,Prepaid,52,2024-07-02
23992,2024-04-13,5638,337,1,4839.85,967.97,UPI,165,2024-04-15
23993,2024-05-03,6997,840,2,1448.64,144.86,COD,115,2024-05-07
23994,2024-04-15,6369,397,2,7716.91,0.0,Prepaid,158,2024-04-20
23995,2024-10-03,4736,74,3,1456.95,72.85,Prepaid,185,2024-10-08
23996,2024-03-18,2001,202,3,4044.14,0.0,COD,63,2024-03-23
23997,2024-06-02,5110,958,2,528.14,105.63,COD,157,2024-06-09
23998,2024-07-03,1134,313,2,824.27,0.0,COD,183,2024-07-05
23999,2024-05-22,6303,175,2,5220.23,261.01,COD,118,2024-05-29
24000,2024-06-13,3704,867,3,4891.35,244.57,Prepaid,51,2024-06-18
24001,2024-01-28,2778,714,2,2429.98,486.0,Prepaid,108,2024-02-04
24002,2024-02-09,2596,626,1,6003.1,1200.62,Prepaid,165,2024-02-14
24003,2024-06-21,5919,801,2,5172.98,258.65,Prepaid,71,2024-06-24
24004,2024-08-28,6990,593,1,2187.36,218.74,UPI,79,2024-08-30
24005,2024-09-28,7689,831,1,3293.23,164.66,Prepaid,79,2024-10-02
24006,2024-11-22,1094,128,3,444.04,44.4,Prepaid,63,2024-11-25
24007,2024-07-25,1576,892,1,3168.56,158.43,Prepaid,176,2024-07-30
24008,2024-10-01,4456,850,1,4655.04,931.01,COD,166,2024-10-03
24009,2024-01-04,6750,58,3,3825.37,382.54,COD,43,2024-01-11
24010,2024-11-23,1660,730,2,2094.28,209.43,COD,177,2024-11-29
24011,2024-03-26,7877,665,3,6779.97,0.0,Prepaid,125,2024-04-02
24012,2024-05-17,5548,270,2,2847.44,284.74,COD,145,2024-05-24
24013,2024-03-15,3801,764,1,7186.9,718.69,COD,147,2024-03-19
24014,2024-02-15,3093,599,1,2794.63,139.73,Prepaid,80,2024-02-22
24015,2024-02-26,5449,948,1,4177.0,0.0,UPI,157,2024-02-29
24016,2024-09-25,6124,962,3,5077.28,253.86,COD,120,2024-09-27
24017,2024-12-09,3193,377,1,719.6,0.0,COD,147,2024-12-15
24018,2024-03-23,5860,316,3,6149.31,1229.86,COD,72,2024-03-27
24019,2024-12-18,4189,537,1,569.62,56.96,COD,51,2024-12-21
24020,2024-11-19,3096,335,2,1407.59,0.0,UPI,94,2024-11-22
24021,2024-10-23,7664,252,2,4924.79,246.24,UPI,66,2024-10-30
24022,2024-08-24,7853,234,3,1552.11,155.21,UPI,48,2024-08-28
24023,2024-05-08,3944,267,2,3415.3,341.53,Prepaid,43,2024-05-12
24024,2024-08-01,5926,814,1,4552.43,0.0,COD,82,2024-08-08
24025,2024-04-02,7805,933,2,612.37,122.47,Prepaid,74,2024-04-08
24026,2024-04-20,5183,242,2,893.33,44.67,Prepaid,113,2024-04-22
24027,2024-08-28,202,967,1,2426.43,485.29,Prepaid,98,2024-08-30
24028,2024-04-17,5608,311,1,2037.16,101.86,Prepaid,184,2024-04-22
24029,2024-10-11,2823,444,2,3822.11,191.11,Prepaid,74,2024-10-16
24030,2024-11-29,2287,751,3,2640.62,264.06,COD,156,2024-12-05
24031,2024-08-28,4590,282,3,7836.79,391.84,COD,157,2024-08-30
24032,2024-08-15,6162,71,1,1869.02,0.0,UPI,66,2024-08-18
24033,2024-12-21,1519,236,3,1239.98,0.0,UPI,85,2024-12-27
24034,2024-07-30,4314,145,2,1984.88,396.98,COD,140,2024-08-03
24035,2024-02-19,4676,346,3,1803.16,180.32,COD,48,2024-02-24
24036,2024-04-06,7521,840,2,1333.04,266.61,Prepaid,49,2024-04-09
24037,2024-03-03,6526,611,3,7711.54,0.0,Prepaid,129,2024-03-10
24038,2024-11-08,1270,969,2,8258.89,1651.78,UPI,149,2024-11-14
24039,2024-04-01,5931,690,1,1042.85,104.28,COD,40,2024-04-06
24040,2024-10-19,7795,17,1,7421.89,742.19,Prepaid,188,2024-10-25
24041,2024-05-23,740,930,3,1370.0,274.0,COD,67,2024-05-26
24042,2024-12-30,7889,279,3,6578.29,657.83,COD,81,2025-01-06
24043,2024-03-30,7645,354,1,6473.98,647.4,COD,52,2024-04-02
24044,2024-12-25,1827,518,2,400.12,40.01,UPI,86,2024-12-27
24045,2024-03-12,4182,949,1,7315.91,731.59,UPI,77,2024-03-19
24046,2024-12-22,8,504,1,1649.28,0.0,UPI,54,2024-12-24
24047,2024-07-19,1520,436,2,2134.96,426.99,UPI,192,2024-07-25
24048,2024-06-27,1972,56,1,4280.25,214.01,COD,98,2024-07-01
24049,2024-12-16,4750,584,1,6700.79,335.04,COD,117,2024-12-21
24050,2024-05-08,7107,335,1,1394.73,69.74,Prepaid,99,2024-05-11
24051,2024-02-18,7467,67,1,4448.19,222.41,COD,40,2024-02-22
24052,2024-09-13,2954,535,2,3397.76,0.0,Prepaid,55,2024-09-20
24053,2024-05-20,2800,22,1,468.3,0.0,COD,161,2024-05-27
24054,2024-07-07,2280,631,1,275.97,55.19,Prepaid,109,2024-07-14
24055,2024-02-02,6909,154,1,5880.54,1176.11,UPI,136,2024-02-04
24056,2024-10-03,5022,907,3,2392.04,119.6,Prepaid,48,2024-10-09
24057,2024-03-25,2608,141,1,6447.58,0.0,COD,61,2024-04-01
24058,2024-10-02,7353,445,3,3534.62,353.46,Prepaid,125,2024-10-08
24059,2024-09-28,7273,836,3,4852.89,970.58,Prepaid,63,2024-09-30
24060,2024-05-02,701,294,1,5002.64,1000.53,COD,176,2024-05-05
24061,2024-05-13,6274,715,3,8104.8,810.48,COD,143,2024-05-19
24062,2024-01-02,420,299,2,2002.45,200.25,COD,41,2024-01-09
24063,2024-04-28,2844,798,1,1693.78,338.76,COD,131,2024-05-05
24064,2024-07-24,1841,513,2,4303.5,860.7,Prepaid,131,2024-07-30
24065,2024-01-15,1664,540,2,5530.36,1106.07,Prepaid,73,2024-01-17
24066,2024-03-22,4138,220,1,5630.76,563.08,UPI,121,2024-03-26
24067,2024-03-18,3532,496,2,3039.96,607.99,COD,102,2024-03-25
24068,2024-08-31,1563,756,1,825.64,82.56,UPI,77,2024-09-07
24069,2024-06-16,5471,818,2,503.39,50.34,COD,166,2024-06-21
24070,2024-06-04,7136,21,1,5222.58,0.0,COD,185,2024-06-06
24071,2024-11-09,75,427,2,5998.71,1199.74,COD,152,2024-11-15
24072,2024-06-06,3660,226,2,2171.14,0.0,UPI,153,2024-06-10
24073,2024-10-23,6663,920,2,6649.41,0.0,Prepaid,90,2024-10-29
24074,2024-10-06,7793,424,2,5285.81,0.0,COD,168,2024-10-08
24075,2024-07-13,2952,924,2,5697.42,569.74,COD,153,2024-07-17
24076,2024-08-14,822,445,3,2502.04,125.1,COD,182,2024-08-19
24077,2024-08-06,6786,47,1,1416.5,283.3,Prepaid,198,2024-08-09
24078,2024-09-14,4786,314,2,8009.15,400.46,COD,63,2024-09-20
24079,2024-12-31,3578,599,3,2939.39,146.97,Prepaid,82,2025-01-02
24080,2024-11-30,1141,680,3,648.08,64.81,COD,79,2024-12-03
24081,2024-02-17,1595,102,3,4379.01,437.9,UPI,78,2024-02-23
24082,2024-03-16,6386,81,1,3871.94,193.6,Prepaid,59,2024-03-18
24083,2024-07-06,489,166,3,7501.01,375.05,COD,44,2024-07-08
24084,2024-09-25,3423,52,3,6774.56,338.73,COD,140,2024-09-27
24085,2024-03-29,6967,506,1,5462.88,273.14,COD,104,2024-03-31
24086,2024-10-03,3341,532,2,1363.05,136.3,UPI,190,2024-10-07
24087,2024-10-01,2571,102,3,3750.19,375.02,Prepaid,41,2024-10-08
24088,2024-07-16,2394,989,1,2212.12,110.61,Prepaid,186,2024-07-21
24089,2024-11-16,1723,869,2,3259.88,0.0,Prepaid,132,2024-11-20
24090,2024-06-01,3591,36,1,6851.06,0.0,UPI,197,2024-06-05
24091,2024-07-16,415,958,3,514.89,25.74,UPI,129,2024-07-19
24092,2024-12-16,5572,12,1,2805.67,561.13,COD,132,2024-12-22
24093,2024-09-25,6751,961,2,1086.45,217.29,COD,43,2024-10-01
24094,2024-10-02,1433,588,1,6679.17,667.92,UPI,120,2024-10-04
24095,2024-04-17,167,932,2,4329.68,0.0,Prepaid,106,2024-04-20
24096,2024-10-22,1393,123,2,934.68,46.73,COD,197,2024-10-24
24097,2024-07-04,4460,835,2,3718.76,185.94,Prepaid,142,2024-07-08
24098,2024-08-12,1451,214,1,5123.65,1024.73,Prepaid,51,2024-08-19
24099,2024-09-23,4899,546,1,6610.78,0.0,COD,99,2024-09-26
24100,2024-11-29,5242,225,3,5264.12,1052.82,Prepaid,161,2024-12-04
24101,2024-05-28,3237,656,2,2006.1,401.22,COD,92,2024-06-03
24102,2024-08-27,7643,675,3,633.29,126.66,COD,85,2024-08-31
24103,2024-12-06,1749,687,3,5051.41,252.57,COD,125,2024-12-12
24104,2024-07-20,1715,613,1,2833.63,566.73,COD,149,2024-07-25
24105,2024-02-09,3250,903,3,2954.02,295.4,Prepaid,142,2024-02-16
24106,2024-04-13,2000,440,3,2380.61,476.12,COD,52,2024-04-15
24107,2024-01-09,6980,9,1,3615.94,0.0,COD,117,2024-01-14
24108,2024-10-10,2405,269,2,1809.43,0.0,Prepaid,128,2024-10-13
24109,2024-07-17,344,128,2,534.69,106.94,COD,112,2024-07-23
24110,2024-02-22,3843,678,2,1894.73,189.47,UPI,57,2024-02-28
24111,2024-03-21,6097,890,1,4460.87,223.04,UPI,103,2024-03-23
24112,2024-07-20,7926,847,3,2845.15,569.03,Prepaid,190,2024-07-24
24113,2024-03-18,4212,416,3,4081.8,204.09,Prepaid,187,2024-03-22
24114,2024-01-08,1931,835,1,3490.86,0.0,Prepaid,196,2024-01-10
24115,2024-04-16,5743,68,3,8663.04,433.15,Prepaid,60,2024-04-18
24116,2024-07-26,2553,118,3,1438.99,0.0,Prepaid,69,2024-07-29
24117,2024-11-07,403,944,1,6811.19,340.56,COD,83,2024-11-13
24118,2024-09-20,6762,78,2,5719.75,571.97,COD,170,2024-09-22
24119,2024-05-25,6414,558,1,1059.62,0.0,COD,59,2024-05-28
24120,2024-12-07,4093,149,2,1269.76,0.0,COD,130,2024-12-10
24121,2024-05-24,4678,737,2,4500.65,225.03,COD,102,2024-05-30
24122,2024-02-11,5175,576,2,1616.91,161.69,COD,78,2024-02-15
24123,2024-02-16,3549,721,1,1553.33,310.67,Prepaid,82,2024-02-23
24124,2024-05-02,2082,694,3,6491.85,324.59,COD,130,2024-05-05
24125,2024-11-29,5795,518,1,463.42,92.68,Prepaid,191,2024-12-04
24126,2024-04-23,7033,944,1,6872.74,0.0,Prepaid,69,2024-04-28
24127,2024-12-14,284,600,1,317.13,0.0,COD,186,2024-12-17
24128,2024-04-27,7724,214,1,3692.04,738.41,UPI,139,2024-05-04
24129,2024-02-18,501,387,1,7351.48,735.15,COD,161,2024-02-23
24130,2024-12-31,7789,149,3,1626.12,81.31,UPI,133,2025-01-07
24131,2024-12-19,803,180,2,625.16,62.52,Prepaid,115,2024-12-25
24132,2024-07-17,3376,543,3,6344.16,0.0,Prepaid,92,2024-07-20
24133,2024-04-30,6297,966,3,492.81,98.56,COD,121,2024-05-03
24134,2024-07-11,3536,674,2,1847.8,0.0,Prepaid,199,2024-07-16
24135,2024-04-01,6159,267,3,3431.98,171.6,COD,72,2024-04-04
24136,2024-03-14,4294,792,1,2433.08,486.62,COD,125,2024-03-16
24137,2024-05-20,2973,649,2,5523.44,276.17,COD,137,2024-05-25
24138,2024-06-11,2507,619,2,4134.87,206.74,COD,64,2024-06-13
24139,2024-02-07,2377,291,2,3467.93,0.0,COD,61,2024-02-14
24140,2024-01-02,4370,302,2,2281.16,114.06,COD,106,2024-01-05
24141,2024-11-21,2714,780,1,8122.75,406.14,UPI,90,2024-11-27
24142,2024-08-20,5041,156,1,6687.76,334.39,Prepaid,160,2024-08-23
24143,2024-07-12,1248,599,1,2914.54,291.45,COD,90,2024-07-16
24144,2024-03-24,7333,387,1,6237.67,0.0,COD,77,2024-03-30
24145,2024-10-21,2884,226,3,1951.58,195.16,UPI,160,2024-10-24
24146,2024-02-08,6258,932,1,3245.72,0.0,UPI,67,2024-02-13
24147,2024-02-23,5193,496,2,3017.53,603.51,Prepaid,142,2024-02-28
24148,2024-01-01,4190,849,2,2936.36,0.0,Prepaid,114,2024-01-04
24149,2024-06-08,4318,822,3,6010.54,300.53,COD,51,2024-06-14
24150,2024-08-06,654,333,2,374.97,0.0,Prepaid,197,2024-08-09
24151,2024-01-19,3135,125,2,3201.49,0.0,COD,187,2024-01-23
24152,2024-07-31,6124,244,3,8555.65,0.0,UPI,181,2024-08-06
24153,2024-01-23,6061,878,1,4061.41,812.28,Prepaid,86,2024-01-28
24154,2024-12-03,6475,852,2,1757.87,175.79,COD,119,2024-12-06
24155,2024-01-31,1497,900,2,1239.75,123.97,COD,175,2024-02-05
24156,2024-07-18,7300,107,1,5143.78,1028.76,COD,61,2024-07-25
24157,2024-01-04,2427,396,3,1580.12,158.01,UPI,115,2024-01-06
24158,2024-08-02,4843,482,2,5342.16,1068.43,COD,130,2024-08-08
24159,2024-01-10,5220,664,3,3872.81,0.0,Prepaid,184,2024-01-15
24160,2024-02-23,3623,960,1,6240.03,0.0,UPI,159,2024-02-28
24161,2024-05-14,5018,768,3,5488.32,274.42,UPI,40,2024-05-20
24162,2024-12-03,2749,937,3,3980.92,0.0,Prepaid,198,2024-12-06
24163,2024-04-12,4188,917,3,6764.56,338.23,Prepaid,62,2024-04-18
24164,2024-11-20,5114,635,1,6029.62,1205.92,COD,128,2024-11-27
24165,2024-02-24,7447,88,2,6258.11,0.0,Prepaid,104,2024-02-27
24166,2024-07-13,7301,952,3,7748.37,387.42,COD,169,2024-07-20
24167,2024-03-09,7386,944,2,6630.4,663.04,Prepaid,183,2024-03-13
24168,2024-06-08,2273,699,3,4238.55,211.93,Prepaid,120,2024-06-15
24169,2024-02-07,7901,960,3,5635.94,0.0,UPI,182,2024-02-10
24170,2024-01-13,3412,570,3,3145.54,314.55,COD,153,2024-01-19
